No.of packets,coverage
326 ,7.86
327 ,7.89
328 ,7.91
329 ,7.94
330 ,7.96
331 ,7.99
332 ,8.01
333 ,8.04
334 ,8.06
335 ,8.09
336 ,8.11
337 ,8.13
338 ,8.16
339 ,8.18
340 ,8.21
341 ,8.23
342 ,8.26
343 ,8.28
344 ,8.31
345 ,8.33
346 ,8.36
347 ,8.38
348 ,8.41
349 ,8.43
350 ,8.46
351 ,8.48
352 ,8.51
353 ,8.53
354 ,8.56
355 ,8.58
356 ,8.61
357 ,8.63
358 ,8.66
359 ,8.68
360 ,8.71
361 ,8.73
362 ,8.73
363 ,8.75
364 ,8.78
365 ,8.8
366 ,8.83
367 ,8.85
368 ,8.88
369 ,8.9
370 ,8.93
371 ,8.95
372 ,8.98
373 ,9.0
374 ,9.03
375 ,9.05
376 ,9.08
377 ,9.1
378 ,9.13
379 ,9.15
380 ,9.18
381 ,9.2
382 ,9.23
383 ,9.25
384 ,9.25
385 ,9.28
386 ,9.3
387 ,9.33
388 ,9.35
389 ,9.38
390 ,9.4
391 ,9.42
392 ,9.42
393 ,9.45
394 ,9.47
395 ,9.47
396 ,9.5
397 ,9.52
398 ,9.55
399 ,9.57
400 ,9.57
401 ,9.6
402 ,9.62
403 ,9.65
404 ,9.67
405 ,9.7
406 ,9.72
407 ,9.75
408 ,9.77
409 ,9.8
410 ,9.82
411 ,9.85
412 ,9.87
413 ,9.9
414 ,9.92
415 ,9.95
416 ,9.95
417 ,9.97
418 ,10.0
419 ,10.02
420 ,10.04
421 ,10.07
422 ,10.09
423 ,10.12
424 ,10.14
425 ,10.14
426 ,10.17
427 ,10.19
428 ,10.22
429 ,10.24
430 ,10.27
431 ,10.27
432 ,10.29
433 ,10.32
434 ,10.32
435 ,10.34
436 ,10.37
437 ,10.39
438 ,10.42
439 ,10.44
440 ,10.47
441 ,10.49
442 ,10.52
443 ,10.54
444 ,10.57
445 ,10.59
446 ,10.62
447 ,10.64
448 ,10.66
449 ,10.69
450 ,10.69
451 ,10.71
452 ,10.74
453 ,10.76
454 ,10.79
455 ,10.81
456 ,10.84
457 ,10.86
458 ,10.89
459 ,10.89
460 ,10.91
461 ,10.94
462 ,10.96
463 ,10.99
464 ,10.99
465 ,11.01
466 ,11.04
467 ,11.06
468 ,11.09
469 ,11.11
470 ,11.14
471 ,11.16
472 ,11.19
473 ,11.21
474 ,11.24
475 ,11.24
476 ,11.26
477 ,11.26
478 ,11.28
479 ,11.31
480 ,11.33
481 ,11.36
482 ,11.38
483 ,11.41
484 ,11.43
485 ,11.46
486 ,11.48
487 ,11.51
488 ,11.53
489 ,11.56
490 ,11.58
491 ,11.61
492 ,11.63
493 ,11.66
494 ,11.68
495 ,11.71
496 ,11.73
497 ,11.76
498 ,11.78
499 ,11.81
500 ,11.83
501 ,11.86
502 ,11.88
503 ,11.9
504 ,11.93
505 ,11.95
506 ,11.98
507 ,12.0
508 ,12.03
509 ,12.05
510 ,12.08
511 ,12.1
512 ,12.13
513 ,12.15
514 ,12.18
515 ,12.18
516 ,12.2
517 ,12.23
518 ,12.25
519 ,12.28
520 ,12.28
521 ,12.3
522 ,12.33
523 ,12.35
524 ,12.38
525 ,12.4
526 ,12.43
527 ,12.45
528 ,12.48
529 ,12.5
530 ,12.52
531 ,12.55
532 ,12.57
533 ,12.6
534 ,12.62
535 ,12.65
536 ,12.67
537 ,12.7
538 ,12.72
539 ,12.75
540 ,12.77
541 ,12.8
542 ,12.8
543 ,12.82
544 ,12.85
545 ,12.87
546 ,12.9
547 ,12.9
548 ,12.92
549 ,12.95
550 ,12.97
551 ,13.0
552 ,13.02
553 ,13.05
554 ,13.07
555 ,13.1
556 ,13.12
557 ,13.14
558 ,13.17
559 ,13.19
560 ,13.22
561 ,13.24
562 ,13.27
563 ,13.29
564 ,13.32
565 ,13.34
566 ,13.37
567 ,13.39
568 ,13.42
569 ,13.44
570 ,13.47
571 ,13.49
572 ,13.52
573 ,13.54
574 ,13.57
575 ,13.59
576 ,13.62
577 ,13.64
578 ,13.67
579 ,13.69
580 ,13.69
581 ,13.69
582 ,13.72
583 ,13.74
584 ,13.74
585 ,13.76
586 ,13.79
587 ,13.81
588 ,13.84
589 ,13.86
590 ,13.86
591 ,13.89
592 ,13.91
593 ,13.94
594 ,13.96
595 ,13.96
596 ,13.99
597 ,14.01
598 ,14.04
599 ,14.04
600 ,14.04
601 ,14.06
602 ,14.09
603 ,14.11
604 ,14.14
605 ,14.16
606 ,14.19
607 ,14.21
608 ,14.24
609 ,14.26
610 ,14.29
611 ,14.31
612 ,14.34
613 ,14.36
614 ,14.38
615 ,14.41
616 ,14.43
617 ,14.46
618 ,14.48
619 ,14.51
620 ,14.53
621 ,14.56
622 ,14.58
623 ,14.61
624 ,14.61
625 ,14.61
626 ,14.63
627 ,14.66
628 ,14.68
629 ,14.71
630 ,14.73
631 ,14.76
632 ,14.78
633 ,14.81
634 ,14.81
635 ,14.83
636 ,14.86
637 ,14.88
638 ,14.91
639 ,14.93
640 ,14.96
641 ,14.98
642 ,15.0
643 ,15.03
644 ,15.05
645 ,15.08
646 ,15.1
647 ,15.13
648 ,15.15
649 ,15.18
650 ,15.2
651 ,15.23
652 ,15.25
653 ,15.28
654 ,15.3
655 ,15.33
656 ,15.35
657 ,15.35
658 ,15.35
659 ,15.38
660 ,15.4
661 ,15.4
662 ,15.43
663 ,15.43
664 ,15.45
665 ,15.48
666 ,15.5
667 ,15.53
668 ,15.55
669 ,15.58
670 ,15.6
671 ,15.62
672 ,15.65
673 ,15.65
674 ,15.67
675 ,15.7
676 ,15.72
677 ,15.75
678 ,15.77
679 ,15.8
680 ,15.82
681 ,15.85
682 ,15.85
683 ,15.85
684 ,15.87
685 ,15.87
686 ,15.9
687 ,15.92
688 ,15.95
689 ,15.97
690 ,16.0
691 ,16.02
692 ,16.02
693 ,16.05
694 ,16.07
695 ,16.1
696 ,16.12
697 ,16.12
698 ,16.15
699 ,16.17
700 ,16.2
701 ,16.22
702 ,16.25
703 ,16.27
704 ,16.29
705 ,16.32
706 ,16.34
707 ,16.37
708 ,16.39
709 ,16.42
710 ,16.44
711 ,16.47
712 ,16.49
713 ,16.52
714 ,16.52
715 ,16.54
716 ,16.57
717 ,16.59
718 ,16.62
719 ,16.64
720 ,16.67
721 ,16.67
722 ,16.69
723 ,16.72
724 ,16.74
725 ,16.77
726 ,16.79
727 ,16.79
728 ,16.82
729 ,16.84
730 ,16.87
731 ,16.89
732 ,16.89
733 ,16.91
734 ,16.94
735 ,16.96
736 ,16.99
737 ,17.01
738 ,17.04
739 ,17.06
740 ,17.09
741 ,17.11
742 ,17.14
743 ,17.16
744 ,17.19
745 ,17.21
746 ,17.24
747 ,17.26
748 ,17.29
749 ,17.29
750 ,17.31
751 ,17.31
752 ,17.34
753 ,17.36
754 ,17.39
755 ,17.41
756 ,17.44
757 ,17.46
758 ,17.49
759 ,17.51
760 ,17.53
761 ,17.53
762 ,17.56
763 ,17.58
764 ,17.61
765 ,17.63
766 ,17.66
767 ,17.68
768 ,17.71
769 ,17.73
770 ,17.76
771 ,17.78
772 ,17.81
773 ,17.83
774 ,17.83
775 ,17.86
776 ,17.88
777 ,17.88
778 ,17.88
779 ,17.91
780 ,17.93
781 ,17.96
782 ,17.96
783 ,17.98
784 ,17.98
785 ,18.01
786 ,18.03
787 ,18.06
788 ,18.08
789 ,18.11
790 ,18.13
791 ,18.15
792 ,18.18
793 ,18.2
794 ,18.23
795 ,18.23
796 ,18.25
797 ,18.28
798 ,18.3
799 ,18.33
800 ,18.35
801 ,18.38
802 ,18.4
803 ,18.43
804 ,18.45
805 ,18.48
806 ,18.5
807 ,18.5
808 ,18.53
809 ,18.55
810 ,18.58
811 ,18.6
812 ,18.63
813 ,18.65
814 ,18.68
815 ,18.68
816 ,18.7
817 ,18.7
818 ,18.73
819 ,18.75
820 ,18.77
821 ,18.77
822 ,18.8
823 ,18.82
824 ,18.85
825 ,18.87
826 ,18.9
827 ,18.92
828 ,18.95
829 ,18.97
830 ,19.0
831 ,19.02
832 ,19.05
833 ,19.07
834 ,19.1
835 ,19.1
836 ,19.12
837 ,19.15
838 ,19.15
839 ,19.17
840 ,19.2
841 ,19.22
842 ,19.25
843 ,19.27
844 ,19.3
845 ,19.32
846 ,19.35
847 ,19.37
848 ,19.39
849 ,19.42
850 ,19.44
851 ,19.47
852 ,19.49
853 ,19.49
854 ,19.52
855 ,19.54
856 ,19.57
857 ,19.59
858 ,19.62
859 ,19.64
860 ,19.64
861 ,19.67
862 ,19.67
863 ,19.67
864 ,19.69
865 ,19.72
866 ,19.74
867 ,19.74
868 ,19.77
869 ,19.79
870 ,19.82
871 ,19.84
872 ,19.84
873 ,19.84
874 ,19.84
875 ,19.87
876 ,19.89
877 ,19.92
878 ,19.94
879 ,19.97
880 ,19.97
881 ,19.97
882 ,19.99
883 ,20.01
884 ,20.04
885 ,20.06
886 ,20.09
887 ,20.11
888 ,20.14
889 ,20.16
890 ,20.16
891 ,20.19
892 ,20.21
893 ,20.24
894 ,20.26
895 ,20.29
896 ,20.29
897 ,20.31
898 ,20.34
899 ,20.36
900 ,20.36
901 ,20.39
902 ,20.41
903 ,20.41
904 ,20.41
905 ,20.41
906 ,20.44
907 ,20.46
908 ,20.46
909 ,20.49
910 ,20.49
911 ,20.51
912 ,20.51
913 ,20.54
914 ,20.56
915 ,20.59
916 ,20.61
917 ,20.63
918 ,20.66
919 ,20.68
920 ,20.71
921 ,20.71
922 ,20.71
923 ,20.73
924 ,20.76
925 ,20.78
926 ,20.81
927 ,20.83
928 ,20.83
929 ,20.86
930 ,20.88
931 ,20.91
932 ,20.93
933 ,20.96
934 ,20.98
935 ,21.01
936 ,21.01
937 ,21.01
938 ,21.03
939 ,21.06
940 ,21.08
941 ,21.11
942 ,21.11
943 ,21.11
944 ,21.13
945 ,21.16
946 ,21.18
947 ,21.21
948 ,21.23
949 ,21.25
950 ,21.25
951 ,21.25
952 ,21.25
953 ,21.28
954 ,21.3
955 ,21.33
956 ,21.35
957 ,21.35
958 ,21.38
959 ,21.4
960 ,21.43
961 ,21.45
962 ,21.48
963 ,21.48
964 ,21.5
965 ,21.53
966 ,21.55
967 ,21.55
968 ,21.58
969 ,21.6
970 ,21.6
971 ,21.63
972 ,21.65
973 ,21.68
974 ,21.7
975 ,21.73
976 ,21.73
977 ,21.73
978 ,21.75
979 ,21.78
980 ,21.8
981 ,21.83
982 ,21.85
983 ,21.85
984 ,21.88
985 ,21.9
986 ,21.9
987 ,21.92
988 ,21.95
989 ,21.97
990 ,22.0
991 ,22.0
992 ,22.02
993 ,22.02
994 ,22.05
995 ,22.05
996 ,22.05
997 ,22.07
998 ,22.1
999 ,22.1
1000 ,22.1
1001 ,22.12
1002 ,22.15
1003 ,22.15
1004 ,22.17
1005 ,22.2
1006 ,22.2
1007 ,22.22
1008 ,22.22
1009 ,22.25
1010 ,22.27
1011 ,22.3
1012 ,22.32
1013 ,22.35
1014 ,22.37
1015 ,22.4
1016 ,22.42
1017 ,22.45
1018 ,22.45
1019 ,22.47
1020 ,22.5
1021 ,22.52
1022 ,22.54
1023 ,22.57
1024 ,22.59
1025 ,22.62
1026 ,22.62
1027 ,22.64
1028 ,22.67
1029 ,22.69
1030 ,22.72
1031 ,22.74
1032 ,22.77
1033 ,22.77
1034 ,22.79
1035 ,22.82
1036 ,22.84
1037 ,22.87
1038 ,22.89
1039 ,22.89
1040 ,22.92
1041 ,22.94
1042 ,22.97
1043 ,22.99
1044 ,23.02
1045 ,23.04
1046 ,23.04
1047 ,23.07
1048 ,23.07
1049 ,23.09
1050 ,23.12
1051 ,23.12
1052 ,23.14
1053 ,23.16
1054 ,23.19
1055 ,23.21
1056 ,23.21
1057 ,23.24
1058 ,23.24
1059 ,23.26
1060 ,23.29
1061 ,23.31
1062 ,23.34
1063 ,23.36
1064 ,23.39
1065 ,23.39
1066 ,23.41
1067 ,23.44
1068 ,23.46
1069 ,23.49
1070 ,23.51
1071 ,23.54
1072 ,23.56
1073 ,23.59
1074 ,23.61
1075 ,23.64
1076 ,23.66
1077 ,23.69
1078 ,23.71
1079 ,23.74
1080 ,23.74
1081 ,23.76
1082 ,23.78
1083 ,23.78
1084 ,23.81
1085 ,23.83
1086 ,23.83
1087 ,23.86
1088 ,23.88
1089 ,23.91
1090 ,23.93
1091 ,23.93
1092 ,23.96
1093 ,23.98
1094 ,24.01
1095 ,24.03
1096 ,24.06
1097 ,24.08
1098 ,24.11
1099 ,24.13
1100 ,24.16
1101 ,24.18
1102 ,24.18
1103 ,24.18
1104 ,24.21
1105 ,24.21
1106 ,24.23
1107 ,24.23
1108 ,24.26
1109 ,24.28
1110 ,24.31
1111 ,24.31
1112 ,24.33
1113 ,24.36
1114 ,24.38
1115 ,24.4
1116 ,24.43
1117 ,24.45
1118 ,24.48
1119 ,24.5
1120 ,24.53
1121 ,24.55
1122 ,24.58
1123 ,24.6
1124 ,24.63
1125 ,24.65
1126 ,24.68
1127 ,24.7
1128 ,24.73
1129 ,24.75
1130 ,24.75
1131 ,24.78
1132 ,24.8
1133 ,24.8
1134 ,24.83
1135 ,24.85
1136 ,24.88
1137 ,24.9
1138 ,24.9
1139 ,24.93
1140 ,24.95
1141 ,24.98
1142 ,25.0
1143 ,25.02
1144 ,25.02
1145 ,25.05
1146 ,25.07
1147 ,25.1
1148 ,25.1
1149 ,25.1
1150 ,25.12
1151 ,25.15
1152 ,25.17
1153 ,25.2
1154 ,25.2
1155 ,25.22
1156 ,25.25
1157 ,25.27
1158 ,25.3
1159 ,25.32
1160 ,25.35
1161 ,25.37
1162 ,25.4
1163 ,25.42
1164 ,25.45
1165 ,25.47
1166 ,25.5
1167 ,25.5
1168 ,25.52
1169 ,25.55
1170 ,25.57
1171 ,25.57
1172 ,25.6
1173 ,25.62
1174 ,25.64
1175 ,25.67
1176 ,25.69
1177 ,25.72
1178 ,25.72
1179 ,25.72
1180 ,25.72
1181 ,25.74
1182 ,25.77
1183 ,25.77
1184 ,25.79
1185 ,25.79
1186 ,25.82
1187 ,25.84
1188 ,25.87
1189 ,25.89
1190 ,25.92
1191 ,25.94
1192 ,25.94
1193 ,25.97
1194 ,25.99
1195 ,26.02
1196 ,26.04
1197 ,26.07
1198 ,26.09
1199 ,26.12
1200 ,26.14
1201 ,26.17
1202 ,26.19
1203 ,26.22
1204 ,26.24
1205 ,26.26
1206 ,26.29
1207 ,26.31
1208 ,26.34
1209 ,26.34
1210 ,26.36
1211 ,26.39
1212 ,26.41
1213 ,26.44
1214 ,26.44
1215 ,26.44
1216 ,26.46
1217 ,26.49
1218 ,26.49
1219 ,26.51
1220 ,26.54
1221 ,26.54
1222 ,26.56
1223 ,26.59
1224 ,26.59
1225 ,26.61
1226 ,26.64
1227 ,26.66
1228 ,26.69
1229 ,26.71
1230 ,26.74
1231 ,26.76
1232 ,26.76
1233 ,26.76
1234 ,26.76
1235 ,26.79
1236 ,26.81
1237 ,26.84
1238 ,26.86
1239 ,26.86
1240 ,26.88
1241 ,26.91
1242 ,26.93
1243 ,26.96
1244 ,26.98
1245 ,26.98
1246 ,26.98
1247 ,27.01
1248 ,27.03
1249 ,27.06
1250 ,27.08
1251 ,27.11
1252 ,27.11
1253 ,27.11
1254 ,27.13
1255 ,27.13
1256 ,27.16
1257 ,27.18
1258 ,27.18
1259 ,27.21
1260 ,27.21
1261 ,27.23
1262 ,27.26
1263 ,27.28
1264 ,27.31
1265 ,27.33
1266 ,27.36
1267 ,27.38
1268 ,27.41
1269 ,27.41
1270 ,27.43
1271 ,27.46
1272 ,27.48
1273 ,27.5
1274 ,27.5
1275 ,27.53
1276 ,27.55
1277 ,27.58
1278 ,27.6
1279 ,27.63
1280 ,27.65
1281 ,27.65
1282 ,27.68
1283 ,27.7
1284 ,27.7
1285 ,27.7
1286 ,27.73
1287 ,27.75
1288 ,27.75
1289 ,27.75
1290 ,27.78
1291 ,27.78
1292 ,27.78
1293 ,27.8
1294 ,27.8
1295 ,27.83
1296 ,27.83
1297 ,27.85
1298 ,27.85
1299 ,27.88
1300 ,27.88
1301 ,27.9
1302 ,27.93
1303 ,27.95
1304 ,27.98
1305 ,27.98
1306 ,27.98
1307 ,28.0
1308 ,28.03
1309 ,28.05
1310 ,28.08
1311 ,28.08
1312 ,28.08
1313 ,28.1
1314 ,28.12
1315 ,28.15
1316 ,28.15
1317 ,28.15
1318 ,28.15
1319 ,28.17
1320 ,28.2
1321 ,28.2
1322 ,28.22
1323 ,28.25
1324 ,28.25
1325 ,28.25
1326 ,28.27
1327 ,28.3
1328 ,28.32
1329 ,28.35
1330 ,28.37
1331 ,28.37
1332 ,28.37
1333 ,28.4
1334 ,28.42
1335 ,28.42
1336 ,28.45
1337 ,28.47
1338 ,28.5
1339 ,28.52
1340 ,28.52
1341 ,28.52
1342 ,28.55
1343 ,28.57
1344 ,28.6
1345 ,28.62
1346 ,28.65
1347 ,28.67
1348 ,28.7
1349 ,28.72
1350 ,28.75
1351 ,28.77
1352 ,28.77
1353 ,28.79
1354 ,28.82
1355 ,28.84
1356 ,28.84
1357 ,28.87
1358 ,28.89
1359 ,28.92
1360 ,28.92
1361 ,28.94
1362 ,28.97
1363 ,28.97
1364 ,28.99
1365 ,29.02
1366 ,29.04
1367 ,29.04
1368 ,29.07
1369 ,29.09
1370 ,29.09
1371 ,29.12
1372 ,29.14
1373 ,29.17
1374 ,29.17
1375 ,29.19
1376 ,29.22
1377 ,29.24
1378 ,29.27
1379 ,29.29
1380 ,29.32
1381 ,29.32
1382 ,29.34
1383 ,29.37
1384 ,29.39
1385 ,29.41
1386 ,29.44
1387 ,29.44
1388 ,29.46
1389 ,29.49
1390 ,29.51
1391 ,29.54
1392 ,29.56
1393 ,29.56
1394 ,29.56
1395 ,29.56
1396 ,29.56
1397 ,29.59
1398 ,29.61
1399 ,29.64
1400 ,29.66
1401 ,29.69
1402 ,29.71
1403 ,29.74
1404 ,29.76
1405 ,29.76
1406 ,29.76
1407 ,29.79
1408 ,29.81
1409 ,29.84
1410 ,29.86
1411 ,29.89
1412 ,29.91
1413 ,29.91
1414 ,29.91
1415 ,29.91
1416 ,29.94
1417 ,29.96
1418 ,29.96
1419 ,29.99
1420 ,29.99
1421 ,30.01
1422 ,30.03
1423 ,30.06
1424 ,30.06
1425 ,30.08
1426 ,30.11
1427 ,30.11
1428 ,30.11
1429 ,30.13
1430 ,30.16
1431 ,30.18
1432 ,30.18
1433 ,30.18
1434 ,30.21
1435 ,30.21
1436 ,30.23
1437 ,30.26
1438 ,30.28
1439 ,30.28
1440 ,30.28
1441 ,30.31
1442 ,30.33
1443 ,30.36
1444 ,30.36
1445 ,30.36
1446 ,30.36
1447 ,30.38
1448 ,30.41
1449 ,30.43
1450 ,30.46
1451 ,30.46
1452 ,30.46
1453 ,30.48
1454 ,30.51
1455 ,30.53
1456 ,30.53
1457 ,30.56
1458 ,30.58
1459 ,30.61
1460 ,30.63
1461 ,30.65
1462 ,30.68
1463 ,30.68
1464 ,30.7
1465 ,30.73
1466 ,30.75
1467 ,30.78
1468 ,30.78
1469 ,30.8
1470 ,30.8
1471 ,30.83
1472 ,30.85
1473 ,30.88
1474 ,30.9
1475 ,30.93
1476 ,30.95
1477 ,30.98
1478 ,31.0
1479 ,31.03
1480 ,31.05
1481 ,31.08
1482 ,31.1
1483 ,31.13
1484 ,31.13
1485 ,31.15
1486 ,31.18
1487 ,31.18
1488 ,31.2
1489 ,31.23
1490 ,31.25
1491 ,31.27
1492 ,31.3
1493 ,31.32
1494 ,31.35
1495 ,31.35
1496 ,31.37
1497 ,31.4
1498 ,31.42
1499 ,31.45
1500 ,31.47
1501 ,31.5
1502 ,31.52
1503 ,31.55
1504 ,31.55
1505 ,31.57
1506 ,31.6
1507 ,31.62
1508 ,31.65
1509 ,31.67
1510 ,31.7
1511 ,31.72
1512 ,31.75
1513 ,31.77
1514 ,31.8
1515 ,31.8
1516 ,31.82
1517 ,31.85
1518 ,31.87
1519 ,31.89
1520 ,31.89
1521 ,31.89
1522 ,31.92
1523 ,31.94
1524 ,31.97
1525 ,31.99
1526 ,32.02
1527 ,32.04
1528 ,32.07
1529 ,32.09
1530 ,32.09
1531 ,32.12
1532 ,32.14
1533 ,32.17
1534 ,32.19
1535 ,32.22
1536 ,32.24
1537 ,32.27
1538 ,32.29
1539 ,32.32
1540 ,32.34
1541 ,32.37
1542 ,32.39
1543 ,32.42
1544 ,32.44
1545 ,32.47
1546 ,32.49
1547 ,32.49
1548 ,32.51
1549 ,32.54
1550 ,32.54
1551 ,32.54
1552 ,32.54
1553 ,32.54
1554 ,32.56
1555 ,32.59
1556 ,32.61
1557 ,32.64
1558 ,32.66
1559 ,32.69
1560 ,32.71
1561 ,32.74
1562 ,32.76
1563 ,32.76
1564 ,32.79
1565 ,32.81
1566 ,32.84
1567 ,32.86
1568 ,32.89
1569 ,32.89
1570 ,32.91
1571 ,32.94
1572 ,32.94
1573 ,32.94
1574 ,32.96
1575 ,32.99
1576 ,33.01
1577 ,33.01
1578 ,33.01
1579 ,33.04
1580 ,33.06
1581 ,33.09
1582 ,33.09
1583 ,33.09
1584 ,33.11
1585 ,33.11
1586 ,33.13
1587 ,33.16
1588 ,33.18
1589 ,33.21
1590 ,33.23
1591 ,33.26
1592 ,33.28
1593 ,33.31
1594 ,33.33
1595 ,33.33
1596 ,33.33
1597 ,33.36
1598 ,33.36
1599 ,33.38
1600 ,33.41
1601 ,33.43
1602 ,33.46
1603 ,33.48
1604 ,33.51
1605 ,33.53
1606 ,33.53
1607 ,33.56
1608 ,33.58
1609 ,33.58
1610 ,33.61
1611 ,33.61
1612 ,33.63
1613 ,33.66
1614 ,33.66
1615 ,33.68
1616 ,33.68
1617 ,33.71
1618 ,33.73
1619 ,33.73
1620 ,33.75
1621 ,33.78
1622 ,33.78
1623 ,33.78
1624 ,33.8
1625 ,33.8
1626 ,33.83
1627 ,33.83
1628 ,33.85
1629 ,33.88
1630 ,33.9
1631 ,33.93
1632 ,33.95
1633 ,33.95
1634 ,33.98
1635 ,34.0
1636 ,34.03
1637 ,34.05
1638 ,34.05
1639 ,34.08
1640 ,34.1
1641 ,34.13
1642 ,34.15
1643 ,34.15
1644 ,34.15
1645 ,34.18
1646 ,34.18
1647 ,34.18
1648 ,34.2
1649 ,34.23
1650 ,34.25
1651 ,34.25
1652 ,34.28
1653 ,34.3
1654 ,34.33
1655 ,34.33
1656 ,34.35
1657 ,34.38
1658 ,34.4
1659 ,34.42
1660 ,34.42
1661 ,34.45
1662 ,34.47
1663 ,34.5
1664 ,34.52
